id,S1-A-01,S1-B-02,S1-B-04,S1-C-04,S1-B-03,S1-C-09,S1-C-10,S1-C-07,S1-C-11,S1-C-14,S2-A-01,S2-A-12,S2-D-13,S2-B-02,S2-B-09,S2-D-01,S2-D-05,S2-D-06,S3-A-01,S3-D-06,S3-D-02,S3-D-04,S3-B-01,S3-A-05,S3-D-08,S3-D-05,S3-B-03,S3-C-02,S5-A-01,S5-B-18,S5-B-01,S5-B-03,S5-A-02,S5-B-17,S5-B-02,S5-B-04,S5-B-13,S5-B-19,S5-B-09,S6-A-20,S6-A-01,S6-A-04,S6-A-23,S6-A-06,S6-A-07,S6-A-12,S6-A-13,S6-A-10,S6-A-11,S6-A-16,S6-A-18,S6-A-22,S9-A-04,S9-A-05,S9-A-21,S9-A-15,S9-A-16,S9-A-09,S9-A-17,S9-A-18,S9-A-19,S10-A-01,S10-A-02,S10-A-03,S10-A-04,S10-A-06,S10-A-10,S10-A-11,S10-A-17,S10-A-07,S10-A-12,S10-A-16,S15-A-02,S15-B-12,S15-B-07,S15-B-09,S15-A-05,S15-B-04,S15-A-03,S15-A-06,S15-B-05,S15-B-08,S15-B-10,S15-B-13,S17-A-01,S17-B-01,S17-B-02,S17-C-02,S17-C-03,S17-C-07,S17-C-09,S17-C-11,S17-C-15,S17-C-16,S18-A-05,S18-A-17,S18-A-10,S18-A-15,S18-A-06,S18-A-08,S18-A-07,S18-A-01,S18-A-09,S18-A-12,S18-A-16,S18-A-19,S18-A-21,S20-A-02,S20-A-03,S20-A-07,S20-A-09,S20-A-10,S20-A-14,S20-A-17,S20-A-11,S20-A-12,S20-A-18,S20-A-21,S20-A-20,S21-A-01,S21-A-02,S21-A-03,S21-A-07,S21-A-09,S21-A-05,S21-A-04,S21-A-06,S21-A-08,S21-A-10,S22-A-01,S22-A-02,S22-A-04,S22-A-09,S22-A-07,S22-A-05,S22-A-03,S22-A-06,S22-A-08,S23-A-01,S23-A-10,S23-A-12,S23-A-03,S23-A-06,S23-A-18,S23-A-16,S23-A-11,S23-A-13,S23-A-07,S23-A-05,S23-A-14,S27-A-11,S27-A-01,S27-A-10,S27-A-02,S27-A-03,S27-A-04,S27-A-06,S27-A-09,S27-A-08,S27-A-05
S9-A-04,7340.21,7313.53,7260.88,7308.39,7524.66,7406.42,7476.52,7362.21,7379.79,7525.3,7456.9,7446.72,7197.78,7512.18,7288.97,7248.16,7133.65,7102.78,7445.05,7190.27,7085.44,7180.94,7035.77,7314.13,7037.52,7303.96,7092.88,7245.88,7124.94,7228.84,7142.23,7150.08,7214.95,7006.17,7276.95,7227.35,7441.18,7161.32,7080.37,7531.68,7267.2,7340.83,7384.71,7442.79,7575.77,7150.92,7255.61,7574.64,7597.67,7552.07,7394.07,7311.27,0.0,7207.38,7217.34,7460.32,7138.2,7294.14,7051.49,7206.43,7194.14,7284.83,7358.61,7290.42,7514.45,7366.33,7333.26,7368.69,7317.09,7410.17,7347.7,7318.25,7081.37,7256.07,7313.75,6978.38,7169.49,7123.77,7224.56,7154.51,7129.72,7455.24,7235.56,7155.22,7464.96,7130.48,7372.93,7594.94,7200.69,7521.04,7237.8,7456.88,7219.58,7306.56,7140.51,7118.36,7184.34,7488.93,7346.78,7102.35,7093.46,7053.49,7159.57,7179.85,7151.33,7196.85,7348.79,7484.24,7550.14,7418.18,7395.36,7296.0,7416.12,7070.19,7298.76,6895.13,7330.36,7453.6,7349.45,7583.97,7029.28,7281.4,7168.35,7270.87,7378.05,7336.0,7298.53,7190.25,7133.37,6906.17,7201.88,7076.04,7242.59,7122.79,7276.86,7065.98,7223.99,7162.43,7248.21,6888.18,7345.15,7130.6,7168.62,7027.78,7300.98,7011.12,7064.78,7118.49,7292.23,7396.36,7313.35,7817.81,7524.25,7467.23,7253.74,7248.81,7468.88,6953.1,7315.65,7088.97
S9-A-05,7159.14,7238.18,7179.6,6983.23,7186.21,7304.45,7332.66,7143.13,7282.42,7191.52,7084.58,7162.15,7222.83,7400.15,7305.56,7388.18,6991.44,7009.91,7321.06,7202.31,7403.07,6989.54,6929.04,6917.72,6844.19,6995.93,7052.68,7153.04,6968.82,7041.32,7047.08,6983.92,7146.01,6967.41,6973.99,7004.65,7132.87,7291.19,6926.19,7600.46,7539.07,7272.51,7403.59,7264.37,7410.58,6670.93,7280.18,7250.37,7142.79,7419.27,7143.18,7112.59,7207.38,0.0,6979.62,7028.13,6951.71,7325.54,6902.64,7027.77,7077.4,7270.74,7127.6,7262.93,7428.41,7172.62,7228.4,7137.93,7129.44,7067.25,7214.02,7352.8,7212.21,7052.33,7212.22,7060.99,7063.54,6968.03,7149.69,6798.34,6985.1,7289.7,7282.49,7200.56,7368.77,7385.69,7333.61,7151.67,7106.58,7390.13,7294.41,7122.85,7429.63,7263.0,7036.27,7082.21,6941.29,7367.46,7303.42,6794.61,7249.3,7241.58,7388.24,6923.13,7159.25,6963.05,7193.96,7275.39,7268.66,6911.78,7293.76,7160.92,7439.54,6825.07,7286.67,6746.37,7158.94,7063.14,7207.34,7294.38,6843.75,7157.86,6970.52,6964.18,7215.4,7000.28,6880.83,6962.19,7053.7,6810.8,6959.01,7102.61,7000.46,6962.7,6969.52,6815.01,6690.45,6723.89,7192.25,7085.73,7117.69,6995.22,7121.5,7047.46,7209.57,6807.56,6969.3,6917.61,7012.13,7053.11,6919.28,7559.41,7063.99,7232.82,7132.72,7345.77,7054.35,6899.44,7359.0,6926.34
S9-A-21,7358.18,7353.09,7360.36,7177.73,7354.86,7262.1,7253.99,7092.57,7328.78,7358.01,7548.42,7425.76,7228.12,7341.56,7251.87,7352.14,7032.36,7007.13,7085.73,7122.76,7256.8,7329.94,7106.84,6958.59,7080.2,7258.37,6943.84,7289.43,7061.82,6965.82,7312.04,6800.61,7143.54,6924.21,7211.3,6967.07,7417.55,7065.85,7086.98,7428.89,7356.22,7411.3,7285.57,7300.8,7209.8,7022.2,7384.19,7432.54,7254.6,7653.28,7160.93,7083.08,7217.34,6979.62,0.0,7228.3,7247.72,7533.67,6791.08,7257.16,7299.57,7334.46,7252.69,7407.02,7382.58,7224.5,7259.58,7417.41,7200.21,7159.51,7642.42,6990.39,7305.1,7259.22,7211.16,7257.82,7219.72,7063.59,7204.24,6905.14,6953.21,7015.06,7195.87,7205.8,7362.86,7513.89,7567.03,7282.71,7426.85,7353.41,7197.56,7138.76,7468.46,7468.5,7192.45,7246.67,7050.4,7256.33,7221.56,6967.02,7058.04,7228.12,7119.57,7028.15,7093.22,7116.77,7235.78,7069.08,7451.72,6974.77,7316.43,7368.66,7271.07,7048.63,7179.68,7283.71,7342.34,7098.22,7487.4,7236.12,7272.19,7289.69,7124.95,6957.29,7365.72,6962.06,7038.37,7157.1,7155.36,6956.99,7112.03,7008.06,7482.34,7217.55,7176.56,7182.71,7107.04,7106.77,7215.26,7108.45,7375.17,7233.6,7095.99,7322.81,7221.07,7179.54,6884.08,6801.52,7132.57,7353.91,6937.98,7577.68,7267.43,7350.89,7124.5,6987.56,7003.68,7173.2,7191.91,6887.18
S9-A-15,7363.37,7695.48,7577.8,7301.74,7481.4,7468.79,7374.63,7326.88,7461.75,7584.77,7309.16,7539.76,7431.14,7668.81,7501.79,7459.62,7289.97,7431.92,7473.25,7430.03,7382.54,7309.54,7172.94,6976.0,7123.85,7153.53,7495.59,7292.9,7393.41,7242.68,7416.77,7233.9,7515.91,7234.9,7309.85,7379.56,7151.24,7363.67,7097.38,7791.46,7569.95,7240.92,7397.54,7370.7,7645.5,7391.22,7568.04,7481.59,7378.73,7423.84,7381.19,7146.22,7460.32,7028.13,7228.3,0.0,7420.37,7446.77,7139.48,7332.82,7444.49,7592.6,7333.95,7364.19,7462.02,7462.83,7593.27,7461.58,7578.82,7317.87,7490.88,7361.63,7208.07,7123.98,7467.26,7128.74,7283.35,7093.26,7222.52,7326.37,7386.42,7447.14,7138.26,7449.11,7584.16,7371.92,7517.9,7299.05,7597.25,7525.04,7406.21,7454.02,7326.13,7532.58,7261.71,7345.88,7369.11,7488.84,7502.05,7153.29,7183.86,7521.25,7329.51,7371.59,7494.19,7270.72,7305.61,7331.2,7501.13,7165.52,7372.87,7444.18,7388.54,7153.84,7500.56,7296.47,7504.2,7297.43,7383.6,7424.29,7123.15,7190.27,7441.45,7343.57,7303.07,7426.95,7170.27,7305.79,7190.06,7100.4,7194.38,7138.91,7325.03,7196.02,7333.41,7203.74,7216.68,7193.24,7420.64,7250.6,7471.52,7549.23,7432.09,7410.91,7366.21,7220.69,7106.73,7348.1,7186.91,7447.6,7098.42,7932.07,7492.97,7516.53,7296.18,7442.19,7558.54,7179.86,7637.77,7061.69
S9-A-16,7254.23,7240.78,7448.74,7185.3,7411.57,7387.75,7292.9,6935.18,7242.37,7219.95,7110.54,7485.87,7304.17,7469.67,7046.64,7199.06,7258.69,7168.55,7426.84,7264.93,7232.55,7109.97,6849.37,6963.4,6880.48,7331.17,7120.05,7136.14,7097.22,7054.22,7159.68,7019.46,7301.7,7211.01,7116.52,7067.31,7345.35,7071.81,7341.39,7685.16,7527.01,7418.08,7441.38,7178.51,7365.61,6945.61,7468.19,7261.72,7216.48,7460.33,7247.89,7080.16,7138.2,6951.71,7247.72,7420.37,0.0,7376.65,6937.6,7136.59,7255.59,7335.47,7157.35,7163.19,7602.52,7240.73,7482.23,7084.57,7177.11,7277.62,7292.15,7249.68,6934.28,7073.35,7244.59,6883.15,7244.14,7176.9,7265.05,6877.73,6973.97,7240.35,7207.54,7244.42,7277.94,7486.53,7509.33,7332.14,7430.46,7425.71,7542.56,7281.01,7356.75,7483.55,7053.71,7112.33,7140.08,7360.02,7259.97,7209.59,7250.93,7336.79,7173.74,7216.88,7425.25,7017.76,7201.29,7373.06,7580.08,7312.12,7585.14,7251.35,7305.73,7091.33,7261.42,6966.73,7193.51,7106.32,7466.78,7435.85,7276.41,7155.27,7371.9,7184.4,7354.45,7235.91,7194.32,7311.92,7210.65,7117.09,7145.62,7173.47,7123.95,7255.31,7147.25,7306.78,7301.86,7063.28,7441.22,7347.9,7331.49,7260.72,7234.07,6973.03,7507.16,6975.64,6902.43,7175.11,7232.51,7243.81,7054.72,7740.39,7345.67,7597.98,7201.6,7304.75,7381.69,7220.74,7357.79,7253.67
S9-A-09,7450.61,7265.51,7478.83,7401.85,7381.38,7227.74,7169.33,7313.56,7417.98,7368.32,7251.81,7438.22,7455.45,7440.35,7523.52,7308.86,7124.88,7323.43,7695.28,7278.62,7061.2,7114.85,7238.07,7260.69,6960.16,7140.74,7065.84,7256.65,7154.48,7062.96,7224.69,7348.43,7229.37,6994.48,7165.54,7263.26,7256.94,7312.77,7238.1,7558.27,7581.08,7415.66,7383.52,7494.02,7602.23,7261.19,7476.68,7422.7,7353.77,7541.47,7406.82,7190.53,7294.14,7325.54,7533.67,7446.77,7376.65,0.0,7252.59,7174.49,7308.12,7494.87,7152.34,7295.94,7387.16,7343.27,7474.57,7647.8,7575.22,7307.94,7269.23,7336.06,7012.84,7405.61,7599.63,6942.33,7361.49,7249.23,7312.64,7283.15,7272.5,7313.63,7337.35,7472.54,7449.71,7191.63,7403.16,7393.25,7423.8,7281.9,7298.36,7417.38,7555.76,7208.53,7181.75,7278.87,7374.63,7664.24,7260.86,7200.67,7014.26,7238.04,7292.28,7412.57,7492.19,7178.86,7317.67,7533.84,7522.45,7287.05,7448.99,7070.47,7618.43,6986.75,7463.3,7123.63,7421.95,7394.29,7412.51,7369.07,7169.26,7098.18,7168.87,7228.05,7334.16,7258.33,7132.77,7142.74,7401.38,7037.96,7359.83,7208.24,7165.61,7101.31,7217.49,7134.85,6987.04,7380.42,7298.27,7139.14,7301.29,7091.99,7313.39,7190.6,7421.73,7160.74,7206.81,7232.41,7281.86,7400.56,6886.35,7541.43,7191.36,7536.28,7338.12,7345.15,7324.1,7169.84,7284.74,7169.35
S9-A-17,7378.53,7282.89,7320.69,7225.08,7306.67,7258.47,7273.39,7108.26,7309.82,7353.71,7223.38,7254.41,6933.99,7646.58,7241.52,7344.81,6973.96,7240.89,7176.17,6981.54,7171.01,6913.47,7059.05,7084.59,6777.37,6987.54,6982.06,7235.86,7001.11,6927.14,7058.06,6979.6,7198.97,6946.79,6984.28,6982.87,7114.61,7007.55,7019.12,7591.41,7276.02,7130.69,7339.97,7328.49,7298.85,7017.34,7334.2,7166.13,7307.33,7378.82,7341.29,7101.52,7051.49,6902.64,6791.08,7139.48,6937.6,7252.59,0.0,6750.45,7161.49,7202.87,7151.51,7299.6,7225.13,7126.29,7270.81,7103.37,7122.15,7241.0,7330.58,7300.07,7108.62,6859.29,7247.33,6991.94,7144.25,7117.68,7033.0,6922.32,7035.86,7164.65,7081.75,7305.84,7359.34,7255.17,7490.99,7053.69,7233.55,7270.93,7220.51,6921.66,7346.04,7121.08,7120.81,7070.94,6882.79,7469.57,7264.4,7086.97,6918.57,7071.21,7321.82,7161.21,7225.02,7182.34,7379.73,7379.32,7349.49,7028.88,7215.08,7300.74,7330.99,7150.67,7130.41,6948.23,7273.32,7011.88,7389.43,7414.12,7010.32,7118.83,6940.48,7172.36,7285.19,7264.84,7061.74,6910.23,7032.93,6791.19,7000.27,6672.33,7098.77,7067.18,6943.09,7124.66,6975.5,7222.92,6939.39,7044.14,7264.1,7125.47,7178.15,7028.38,7211.89,6966.48,7122.26,6915.43,7076.03,7141.58,6954.75,7638.73,7064.38,7258.99,7186.65,7009.17,7291.95,7030.35,7333.48,7193.71
S9-A-18,7413.93,7092.42,7261.21,7412.25,7098.43,7088.16,7371.48,7208.71,7216.54,7331.2,7172.91,7534.0,7427.65,7585.72,7338.47,7494.65,7103.55,7046.46,7464.29,7238.64,7197.45,7053.17,7144.51,7193.9,6996.33,7029.05,7137.84,6956.69,7275.83,6966.18,7213.7,6880.57,7198.0,6882.52,7179.91,7200.95,7211.45,7052.26,7061.28,7440.57,7332.11,7534.4,7414.77,7330.35,7434.36,7076.38,7380.56,7303.46,7419.84,7352.79,7282.73,7123.46,7206.43,7027.77,7257.16,7332.82,7136.59,7174.49,6750.45,0.0,7014.84,7293.23,7204.4,7298.14,7348.45,7206.1,7592.91,7307.52,7378.16,7217.94,7319.91,7143.67,7185.89,7007.61,7364.3,7132.83,7158.76,7115.41,7136.12,7052.44,7172.45,7319.66,7323.93,7072.45,7538.98,7206.16,7289.97,7317.3,7591.72,7371.03,7255.92,7323.74,7328.34,7198.47,7064.37,7162.84,7048.74,7422.6,7089.17,6975.42,7115.64,7156.62,7326.96,7268.09,7175.25,7226.14,7235.38,7266.54,7347.09,7274.04,7367.55,7358.26,7600.86,6972.82,7313.04,7019.6,7131.83,7126.85,7295.46,7424.96,7180.79,7156.73,7091.82,7060.74,7184.47,7255.79,7153.02,7237.99,7016.72,6896.69,6957.58,6851.74,7107.1,7195.47,7261.02,7188.0,7105.61,7184.19,7362.26,6883.57,7278.09,7197.63,6984.49,7073.41,7423.4,7052.41,6971.96,7217.7,7213.84,7213.87,6957.96,7492.66,7200.59,7315.14,7339.0,7366.09,7146.65,7117.71,7402.56,7192.84
S9-A-19,7401.8,7420.73,7394.83,7130.67,7219.94,7349.7,7252.51,7420.84,7208.55,7326.6,7228.2,7411.01,7355.67,7583.69,7428.24,7118.95,7182.49,7229.09,7717.68,7328.36,7226.72,7265.7,7081.84,7265.31,6988.86,7327.58,7346.32,7252.81,7354.88,7362.41,7346.64,7153.62,7140.86,7111.76,7227.24,7108.04,7225.9,7029.34,7082.35,7601.92,7386.59,7450.04,7454.71,7756.81,7556.42,7154.03,7405.38,7457.03,7568.2,7578.2,7479.22,7104.66,7194.14,7077.4,7299.57,7444.49,7255.59,7308.12,7161.49,7014.84,0.0,7410.51,7289.12,7549.86,7312.99,7429.32,7608.98,7413.19,7475.56,7352.99,7552.0,7389.88,7330.71,7151.99,7353.69,7326.06,7072.7,7389.55,7267.53,7194.22,6987.17,7280.3,7353.56,7484.11,7483.49,7365.06,7516.42,7430.58,7176.34,7542.89,7092.78,7311.64,7272.3,7289.51,7184.4,7376.68,7175.4,7338.47,7121.95,7155.94,7275.19,7417.34,7279.52,7207.25,7270.52,7180.91,7464.02,7375.3,7597.65,7228.08,7262.33,7442.86,7581.66,7222.32,7276.69,7296.7,7336.84,7449.57,7359.89,7250.6,7252.11,7284.6,7331.85,7469.04,7054.12,7424.71,7121.8,6975.32,7338.41,6998.58,7314.49,7251.74,7328.03,7105.01,7257.6,6989.78,7124.94,6878.09,7235.64,7029.67,7402.63,7136.58,7381.8,7133.04,7227.93,7240.64,7203.47,7167.01,7476.88,7480.09,7278.75,7857.71,7291.04,7434.59,7467.44,7237.92,7582.92,7087.13,7402.43,6801.64
S10-A-01,7445.24,7376.22,7211.28,7343.11,7381.72,7352.82,7330.49,7300.93,7347.46,7254.23,7296.61,7681.76,7091.2,7561.76,7460.53,7478.29,7147.86,7355.45,7550.36,7362.85,7029.32,7117.52,7357.02,7272.47,7190.7,7070.18,7224.75,7372.18,7164.95,7014.35,7350.27,7210.16,7253.06,7089.15,7278.07,7065.97,7421.45,7098.41,7265.65,7536.71,7299.15,7269.13,7484.62,7366.67,7665.2,7166.38,7468.49,7499.69,7399.9,7313.81,7202.56,7162.64,7284.83,7270.74,7334.46,7592.6,7335.47,7494.87,7202.87,7293.23,7410.51,0.0,7133.84,7235.76,7371.45,7164.0,7586.23,7387.31,7497.49,7313.64,7360.64,7186.98,7286.55,7312.11,7287.11,7234.76,7165.51,7267.25,7050.78,7276.04,7167.27,7398.82,7185.53,6961.97,7411.85,7289.49,7363.09,7326.16,7365.83,7590.74,7518.37,7236.5,7208.02,7418.91,7181.61,7170.16,7124.72,7623.4,7437.57,6958.7,7017.01,7010.24,7221.45,7172.21,7101.8,7229.8,7295.8,7450.98,7257.07,7535.58,7481.95,7377.72,7456.15,6764.9,7460.2,7303.59,7239.28,7434.38,7198.93,7246.86,7025.85,7304.2,7254.76,7248.25,7488.94,7156.79,7210.81,7136.06,7222.75,7127.48,7264.03,7281.33,7069.53,7101.99,7477.26,7221.22,7074.37,7204.1,7143.18,7095.55,7269.32,7096.19,7255.84,7250.51,7272.31,7123.37,7142.92,7134.41,7287.97,7320.59,7296.99,7802.07,7339.38,7604.6,7353.6,7438.46,7349.25,7257.33,7371.52,7214.88
S10-A-02,7287.99,7324.49,7126.73,7016.29,7161.63,7428.97,7379.93,7088.25,7490.63,7467.86,7046.03,7362.75,7121.38,7332.73,7262.98,7442.42,7209.01,7275.18,7439.74,7325.52,7128.29,6844.49,7028.05,7287.03,6998.08,6960.27,6976.61,7381.98,7165.94,7063.11,7100.72,7134.79,7234.71,6836.74,7356.59,7148.97,7276.68,6932.39,6877.73,7791.19,7572.0,7170.89,7373.21,7283.13,7545.51,7042.93,7330.7,7363.09,7370.88,7400.74,7178.22,7110.91,7358.61,7127.6,7252.69,7333.95,7157.35,7152.34,7151.51,7204.4,7289.12,7133.84,0.0,6985.81,7158.64,7132.74,7170.77,7285.1,7228.24,7161.8,7350.69,7267.97,6924.47,7084.25,7048.0,7081.89,7127.81,6989.04,6947.34,6796.62,7023.61,7322.62,7359.65,7058.11,7353.72,7297.64,7465.11,7174.82,7297.15,7281.96,7322.93,7256.55,7377.47,7374.29,7069.94,7252.08,6952.63,7393.94,7267.7,6945.49,7036.95,7064.0,7093.88,7191.24,7169.35,7267.45,7153.27,7144.76,7381.37,6749.44,7506.84,7347.06,7406.12,6937.22,7291.4,7115.44,7208.58,7159.93,7364.27,7245.95,7157.84,7026.95,7249.66,7202.54,7218.45,7347.47,7149.3,7017.46,7162.11,6694.34,6973.5,7111.55,7453.01,7201.04,7001.88,7150.66,6956.36,7361.7,7226.19,6871.65,7232.98,6961.6,7337.75,7256.54,7142.52,7020.57,6959.13,6950.6,7232.9,7236.01,7122.98,7571.61,7215.92,7524.72,7222.75,7029.87,7293.89,7288.29,7319.5,6999.96
S10-A-03,7484.89,7187.15,6914.26,7102.07,7233.23,7221.73,7454.77,7299.4,7217.28,7374.06,7264.48,7282.29,7035.33,7339.64,7365.04,7247.65,7090.77,7276.16,7232.84,7275.42,7215.65,7031.76,6820.81,7152.21,7009.18,7035.38,7079.57,7200.4,7086.36,6801.43,7072.28,7227.66,7076.98,7001.93,7248.44,7140.51,7251.61,7079.95,7015.01,7466.93,7363.64,7240.5,7417.2,6929.64,7297.65,7221.37,7458.81,7494.93,7215.09,7408.47,7259.85,7193.81,7290.42,7262.93,7407.02,7364.19,7163.19,7295.94,7299.6,7298.14,7549.86,7235.76,6985.81,0.0,7281.81,7008.35,7368.43,6859.07,6875.71,7281.56,7216.71,7257.43,6977.84,7226.16,7268.77,6941.15,7167.99,6901.52,7299.17,7025.49,6983.61,7171.35,7248.87,7328.49,7253.23,7241.74,7007.98,7177.89,7162.26,7256.52,7249.01,7089.93,7084.49,7283.67,7151.59,7094.06,7009.36,7204.88,7243.41,7057.61,6820.42,6939.83,6915.66,6921.38,7365.63,7190.06,7022.66,7049.16,7399.27,7259.19,7359.67,7094.39,7209.98,6982.85,7425.47,6955.84,7431.38,7115.42,6966.18,7306.43,7349.42,6854.63,7131.12,7217.13,7197.02,7126.15,6850.91,7033.93,7157.25,6891.26,7313.12,7040.32,7136.67,6993.85,6962.04,7040.41,7203.67,7185.36,6983.94,7024.06,7265.93,7306.52,7024.44,7262.69,7052.98,6830.57,6888.92,6808.05,7128.9,6985.55,7169.06,7742.21,7268.28,7626.57,7275.5,7114.8,7252.46,7003.48,7034.3,7194.55
S10-A-04,7297.56,7402.49,7315.67,7354.36,7306.74,7359.48,7478.59,7344.45,7218.2,7502.52,7093.58,7569.88,7242.41,7711.04,7361.76,7512.72,7191.73,7471.89,7426.82,7191.12,7354.19,7158.73,7407.72,7342.86,7255.97,6946.19,7310.7,7220.89,7264.0,7168.84,7260.1,7201.92,7138.51,7129.07,7181.51,7021.17,7266.85,7201.97,7061.27,7575.61,7512.19,7726.53,7580.23,7465.13,7408.5,7379.24,7791.92,7455.92,7592.34,7582.45,7402.73,7433.91,7514.45,7428.41,7382.58,7462.02,7602.52,7387.16,7225.13,7348.45,7312.99,7371.45,7158.64,7281.81,0.0,7256.57,7502.07,6890.81,7204.06,7325.87,7422.78,7501.03,7151.87,7332.27,7435.07,7189.85,7256.41,7262.46,7156.35,7092.06,7123.6,7120.46,7402.42,7201.6,7463.89,7461.55,7440.49,7231.92,7293.2,7573.81,7463.8,7303.08,7499.15,7168.86,7337.17,7338.15,7314.83,7392.11,7156.11,7291.78,7188.04,7235.32,7054.52,7107.61,7234.6,7276.65,7239.42,7426.13,7523.54,7183.25,7328.2,7239.61,7338.91,7012.93,7380.09,7340.02,7461.45,7355.16,7184.9,7375.78,7158.44,7154.14,7041.11,7495.53,7150.84,7631.7,7331.45,7249.59,7245.94,6679.1,7178.42,7091.11,7254.46,7137.94,7332.97,7271.61,7124.92,7040.94,7236.07,7142.51,7566.6,7326.17,7285.76,7211.76,7232.74,7181.33,7128.45,7053.7,7176.5,7165.46,7342.0,7645.95,7500.27,7497.81,7231.61,7210.81,7411.25,7256.43,7401.06,7103.88
S10-A-06,7328.94,7163.24,7050.34,7154.17,7329.26,7172.22,7595.39,7326.46,7254.46,7218.38,7214.65,7479.56,6975.86,7346.93,7331.09,7580.75,7062.45,7277.16,7385.32,7260.85,7242.55,7091.59,7040.27,7213.03,6997.62,7110.58,7274.94,7261.09,7180.49,7179.8,7177.0,7041.78,7348.7,7040.67,7181.58,6986.32,7268.99,7303.17,7062.91,7634.55,7479.88,7405.12,7389.02,7312.03,7523.94,6970.15,7574.58,7258.88,7355.26,7452.64,7102.47,7186.65,7366.33,7172.62,7224.5,7462.83,7240.73,7343.27,7126.29,7206.1,7429.32,7164.0,7132.74,7008.35,7256.57,0.0,7416.27,7373.85,7335.85,7170.17,7479.27,7550.59,7201.56,7099.82,7429.13,6937.23,7029.94,7047.7,7093.57,7073.32,7126.96,7380.4,7215.62,7084.6,7480.65,7441.29,7223.54,7230.59,7171.6,7395.31,7287.34,7210.39,7362.93,7442.12,6977.71,7277.34,7231.14,7454.13,7141.12,6953.98,7044.27,7096.64,7405.5,7171.64,7341.48,7152.96,7125.74,7302.53,7206.68,7005.15,7299.92,7313.93,7465.24,6829.31,7394.08,6879.06,7216.61,7472.95,7236.67,7248.46,7205.99,7037.96,7009.21,7104.62,7272.49,7314.18,7034.77,6895.94,7058.55,6596.32,7325.15,7125.82,7328.86,6983.8,6915.06,7218.6,7094.39,7174.22,7160.47,6946.79,7278.62,7113.54,7216.45,7249.16,7233.9,6860.74,6989.14,6908.52,7191.17,7145.5,6994.63,7736.44,7246.7,7410.36,7209.98,7055.08,7415.59,7007.65,7245.06,7167.87
S10-A-10,7691.8,7534.33,7182.33,7301.57,7313.69,7161.46,7568.06,7333.98,7481.85,7227.42,7586.32,7466.38,7110.85,7510.57,7369.3,7504.56,7355.74,7450.73,7550.74,7193.99,7372.78,7139.39,7034.28,7471.45,7304.68,7141.24,7358.93,7412.12,7334.06,7282.52,7376.72,7434.28,7299.46,7155.31,7430.39,7469.85,7327.42,7489.14,7411.33,7602.39,7404.44,7431.53,7679.11,7523.83,7575.53,7361.03,7337.65,7825.88,7428.8,7434.55,7459.68,7339.61,7333.26,7228.4,7259.58,7593.27,7482.23,7474.57,7270.81,7592.91,7608.98,7586.23,7170.77,7368.43,7502.07,7416.27,0.0,7516.54,7557.02,7349.45,7526.51,7519.07,7386.71,7423.09,7515.66,7177.3,7040.15,7552.5,7219.58,7356.9,7269.29,7409.41,7182.07,7220.56,7405.24,7377.19,7620.56,7557.66,7529.61,7446.27,7781.79,7523.35,7158.23,7555.25,7315.61,7319.78,7299.43,7401.09,7346.57,7184.71,7071.92,7277.28,7516.11,7242.04,7328.11,7267.21,7349.3,7694.13,7402.12,7247.25,7189.02,7731.89,7482.34,7080.44,7487.61,7087.08,7482.97,7279.75,7457.19,7534.03,7191.84,7269.99,7468.23,7487.18,7614.02,7475.81,7110.94,7303.02,7150.27,6882.21,7398.46,6942.58,7519.69,7157.28,7399.59,7138.88,7018.1,7316.74,7464.05,7127.87,7425.72,7328.19,7348.07,7225.6,7381.09,7152.01,7369.52,7210.59,7384.81,7307.53,7475.8,7847.49,7496.36,7601.84,7462.24,7450.52,7476.19,7234.5,7455.79,7249.55
